none_full,p_only_full,pi_full,none_early,p_only_early,pi_early,none_late,p_only_late,pi_late
6.006737552835623,3.772005568242138,0.16065858325040377,4.852015520779742,5.299627124571569,1.7682651539405427,6.589650375285898,3.8280568157973907,-0.20816474548135644
6.3236005628897765,4.565329461526783,0.18358789786972338,7.563019721755229,4.916114917026724,1.5945789625423628,6.222309884526855,5.1470475093236665,-0.06566358202107601
6.443485824919114,3.621726034122083,0.2239752486714941,5.533554946687856,3.7438502170595345,1.2230583213435653,7.841713504359858,3.304032714486317,0.10802919796667425
5.648950680960931,3.558036214236844,0.14593882459614313,6.9902478889067625,4.1385166587962345,1.483478632497561,5.704199535106427,2.465561471534155,-0.3907904218570448
6.223308397036235,4.437319356573398,0.2050938606420277,7.137748624958984,4.834802264816651,1.1428305398818168,5.685305330323545,3.942203482722208,0.021759738835209746
5.437327432812144,4.4589922014030545,0.23879841443748404,5.816229832708928,5.433639277716861,0.9533751366289517,6.562020981114278,4.706722112336107,0.19594351415000857
6.464705029383497,4.183356191298144,0.19520241299186625,6.06105745904544,3.7880587401541144,1.356659911221933,6.510935626091979,3.9314255829813827,-0.017602835135729897
5.575909298975626,3.4054699394610672,0.165197615655848,5.608546965570722,2.9346331853412906,1.1768942578559742,4.361929653136347,3.871907218298022,-0.24726323667485345
6.289028446749418,4.4946096175038885,0.21486277010039012,5.669191970086351,4.93863046636221,0.6779159107753976,5.975957156877254,3.9609116597578815,-0.24397015379457826
5.494367385129153,3.913629424121234,0.20242973915797136,4.556276283629803,3.267374228910656,1.1474584737079034,5.7435722698364895,4.580407132621548,-0.1474043823466529
5.8592168858634714,3.9890433983588682,0.17308281294854283,4.6291227823790315,4.430168541409836,1.4463548675888518,6.485636516904942,4.226934052441029,-0.31902669125097205
6.322482487739507,4.071508597860555,0.22094709813633082,5.513428343589874,4.068039727120847,0.8994834495661439,5.838486524784501,4.216548624925597,0.12315226789913168
5.472149119729372,4.223632655538145,0.2619638794562247,8.082764652577515,4.4286132335099815,0.7952365729586676,5.033639401572043,4.30381208980071,0.2643301304615476
6.363736335558255,3.728384959405804,0.23531501142975628,4.934129402378261,3.778831028293296,1.4674083525727535,6.207869881463165,4.01120478814928,-0.21875069012351622
6.564336892884704,4.452957032766237,0.1550777358303508,6.687429652005472,4.544909862858003,1.9155422792220975,6.739271168458671,4.158881289513182,0.051906496395075975
5.53795116197309,4.027036081134948,0.215977850436289,4.432750380741276,2.881848856352426,1.3639850225377164,5.411719411698571,4.378670989645988,0.10970805112181278
5.31528110872838,3.7226436354729366,0.2000694690079451,4.826074059261161,3.5144624472293033,1.2395208652762322,6.1975166128517785,3.07743697266455,-0.021178138206854484
5.551084735994778,3.9107486638812072,0.11358903206536575,5.491439103884676,3.839431387077188,1.489602733347285,5.102451294830811,3.62921947699596,-0.30282506190364206
5.105153870966285,4.184873371764421,0.23117152060643448,4.9573994732525035,4.32443503756893,0.9077195177247235,5.634958437184476,4.819722439572261,0.4733274310260831
5.837283220507788,3.6433214578917177,0.19288784809750467,6.6900704097642825,3.2761217318309197,1.3710220459459779,5.659219619273586,3.0576739178969423,-0.01277846757555281
5.57184370856507,4.157498370268549,0.20194461874082123,6.397722744600089,4.572357714036641,0.938479575868114,5.616751606747255,3.9417386990036594,-0.11392020737176659
